"id","stateid","name","status","created_at","updated_at"
"1462","10","Udwant Nagar","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1463","25","Balangir","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1464","10","Sitamarhi","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1465","13","Godhra","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1466","18","kozhikode","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1467","13","Anand","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1468","5","Panchkula","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1469","25","Nabarangpur","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1470","34","Mathabhanga","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1471","17","Gundlupete","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1472","34","Khardaha","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1473","10","FORBESGAN","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1474","25","Balesore","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1476","13","Banaskantha","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1477","22","West Garo Hills","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1478","17","Hassan","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1479","32","Raebareli","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1480","18","Palakkad","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1481","34","Medinipur","1","2023-04-11 09:35:55","2023-04-11 09:35:55"
"1482","25","Baripada","1","2024-04-29 12:55:06","2024-04-29 12:55:23"
"1483","25","Jeypore","1","2024-04-29 12:55:06","2024-04-29 12:55:23"
"1484","13","JUNAGADH","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
"1485","20","Kalyan","1","2016-02-05 00:00:00","2016-02-05 00:00:00"
