"id","category_id","product_name","sku","alias","product_description","product_specs","product_size","product_thickness","product_ply","product_id","price","weight","sale_price","s_start_date","s_end_date","sp_status","thumb_image","big_image","himage","pdf","seo_title","seo_keywords","seo_description","p_quantity","status","cdate","ordering","p_color","related_product","product_life","NewArrivals","Exclusive","Promotion","AmazingOffers","popular","short_desc","additional_information","neworold"
"169","19","Brico Tineo Horizontal",NULL,"brico-tineo-horizontal",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","brico-brico-tineo-horizontal-small.jpg","brico-brico-tineo-horizontal-large.jpg","brico-brico-tineo-horizontal-small.jpg","brico-brico-tineo-horizontal-large.jpg","Brico Tineo Horizontal","Brico Tineo Horizontal","Brico Tineo Horizontal","0","1","0000-00-00 00:00:00","2",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"170","19","Brico Walnut Vertical",NULL,"brico-walnut-vertical",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","brico-brico-walnut-vertical-small.jpg	","brico-brico-walnut-vertical-large.jpg",,,"Brico Walnut Vertical","Brico Walnut Vertical","Brico Walnut Vertical","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"171","20","American Lawnut","NV-447","american-lawnut",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-447-American-Lawnut.jpg","NV-447-American-Lawnut.jpg","evoluzion-american-lawnut-small.jpg","evoluzion-american-lawnut-large.jpg","American Lawnut","American Lawnut","American Lawnut","0","1","0000-00-00 00:00:00","4",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"172","20","Apelis","NV-493","apelis",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-493-Apelis.jpg","NV-493-Apelis.jpg","evoluzion-apelis-small.jpg","evoluzion-apelis-large.jpg","Apelis","Apelis","Apelis","0","1","0000-00-00 00:00:00","5",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"173","20","Capyulates","NV-855","capyulates",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-855-Capyulates.jpg","NV-855-Capyulates.jpg","evoluzion-capyulates-small.jpg","evoluzion-capyulates-large.jpg","Capyulates","Capyulates","Capyulates","0","1","0000-00-00 00:00:00","7",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"174","20","Charl Border","NV-536","charl-border",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-536-Charl-Border.jpg","NV-536-Charl-Border.jpg","evoluzion-charl-border-small.jpg","evoluzion-charl-border-large.jpg","Charl Border","Charl Border","Charl Border","0","1","0000-00-00 00:00:00","2",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"175","20","Pie","NV-444","pie",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-444-Pie.jpg","NV-444-Pie.jpg","evoluzion-pie-small.jpg","evoluzion-pie-large.jpg","Pie","Pie","Pie","0","1","0000-00-00 00:00:00","6",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"176","20","Smoked Mok","NV-449","smoked-mok",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-449-Smoked-Mok.jpg","NV-449-Smoked-Mok.jpg","evoluzion-smoked-mok-small.jpg","evoluzion-smoked-mok-large.jpg","Smoked Mok","Smoked Mok","Smoked Mok","0","1","0000-00-00 00:00:00","3",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"177","20","Wegen","NV-441","wegen",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-441-Wegen.jpg","NV-441-Wegen.jpg","evoluzion-wegen-small.jpg","evoluzion-wegen-large.jpg","Wegen","Wegen","Wegen","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"178","21","Revoluzion American Walnut Horizontal","NV-880","revoluzion-american-walnut-horizontal",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-880-Revoluzion-American-Walnut-Horizontal.jpg","NV-880-Revoluzion-American-Walnut-Horizontal.jpg",,,"Revoluzion American Walnut Horizontal","Revoluzion American Walnut Horizontal","Revoluzion American Walnut Horizontal","0","1","0000-00-00 00:00:00","5",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"179","21","Revoluzion American Walnut",NULL,"revoluzion-american-walnut",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","revoluzion-revoluzion-american-walnut-small.jpg","revoluzion-revoluzion-american-walnut-large.jpg",,,"Revoluzion American Walnut","Revoluzion American Walnut","Revoluzion American Walnut","0","0","0000-00-00 00:00:00","2",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"180","21","Revoluzion Barkburn Horizontal","NV-882","revoluzion-barkburn-horizontal",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-882-Revoluzion-Barkburn-Horizontal.jpg","NV-882-Revoluzion-Barkburn-Horizontal.jpg",,,"Revoluzion Barkburn Horizontal","Revoluzion Barkburn Horizontal","Revoluzion Barkburn Horizontal","0","1","0000-00-00 00:00:00","6",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"181","21","Revoluzion Barkburn",NULL,"revoluzion-barkburn",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","revoluzion-revoluzion-barkburn-small.jpg","revoluzion-revoluzion-barkburn-large.jpg",,,"Revoluzion Barkburn","Revoluzion Barkburn","Revoluzion Barkburn","0","0","0000-00-00 00:00:00","3",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"182","21","Revoluzion Mellon Dew",NULL,"revoluzion-mellon-dew",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","revoluzion-revoluzion-mellon-dew-small.jpg","revoluzion-revoluzion-mellon-dew-large.jpg",,,"Revoluzion Mellon Dew","Revoluzion Mellon Dew","Revoluzion Mellon Dew","0","0","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"183","21","Revoluzion Mellow Dew Horizontal","NV-881","revoluzion-mellow-dew-horizontal",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-881-Revoluzion-Mellon-Dew-Horizontal.jpg","NV-881-Revoluzion-Mellon-Dew-Horizontal.jpg",,,"Revoluzion Mellow Dew Horizontal","Revoluzion Mellow Dew Horizontal","Revoluzion Mellow Dew Horizontal","0","1","0000-00-00 00:00:00","4",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"184","22","Saw Cut- American Walnut",NULL,"saw-cut--american-walnut",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","ruvido-saw-cut-american-walnut-small.jpg","ruvido-saw-cut-american-walnut-large.jpg",,,"Saw Cut- American Walnut","Saw Cut- American Walnut","Saw Cut- American Walnut","0","0","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"185","23","American Walnut Butt Cut",NULL,"american-walnut-butt-cut",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","butt-cut-american-walnut-butt-cut-small.jpg	","butt-cut-american-walnut-butt-cut-large.jpg",,,"American Walnut Butt Cut","American Walnut Butt Cut","American Walnut Butt Cut","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"186","24","Black Beauty",NULL,"black-beauty",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","interweave-black-beauty-small.jpg","interweave-black-beauty-large.jpg",,,"Black Beauty","Black Beauty","Black Beauty","0","0","0000-00-00 00:00:00","11",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"187","24","Maple Twist",NULL,"maple-twist",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","interweave-maple-twist-small.jpg","interweave-maple-twist-large.jpg",,,"Maple Twist","Maple Twist","Maple Twist","0","0","0000-00-00 00:00:00","4",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"188","24","Metal Muse",NULL,"metal-muse",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","interweave-metal-muse-small.jpg","interweave-metal-muse-large.jpg",,,"Metal Muse","Metal Muse","Metal Muse","0","0","0000-00-00 00:00:00","8",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"189","24","Mixed Chatai 1",NULL,"mixed-chatai-1",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","interweave-mixed-chatai-1-small.jpg","interweave-mixed-chatai-1-large-large.jpg",,,"Mixed Chatai 1","Mixed Chatai 1","Mixed Chatai 1","0","0","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"190","24","Mixed Chatai 2",NULL,"mixed-chatai-2",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","interweave-mixed-chatai-2-small.jpg","interweave-mixed-chatai-2-large-large.jpg",,,"Mixed Chatai 2","Mixed Chatai 2","Mixed Chatai 2","0","0","0000-00-00 00:00:00","2",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"191","24","Mixed Chatai 3",NULL,"mixed-chatai-3",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","interweave-mixed-chatai-3-small.jpg","interweave-mixed-chatai-3-large.jpg",,,"Mixed Chatai 3","Mixed Chatai 3","Mixed Chatai 3","0","0","0000-00-00 00:00:00","3",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"192","24","Natural Matt",NULL,"natural-matt",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","interweave-natural-matt-small.jpg","interweave-natural-matt-large.jpg",,,"Natural Matt","Natural Matt","Natural Matt","0","0","0000-00-00 00:00:00","10",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"193","24","Night Echo",NULL,"night-echo",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","interweave-night-echo-small.jpg","interweave-night-echo-large.jpg",,,"Night Echo","Night Echo","Night Echo","0","0","0000-00-00 00:00:00","12",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"194","24","Ribbed Bars",NULL,"ribbed-bars",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","interweave-ribbed-bars-small.jpg","interweave-ribbed-bars-large.jpg",,,"Ribbed Bars","Ribbed Bars","Ribbed Bars","0","0","0000-00-00 00:00:00","9",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"195","24","Sapele Knit",NULL,"sapele-knit",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","interweave-sapele-knit-small.jpg","interweave-sapele-knit-large.jpg",,,"Sapele Knit","Sapele Knit","Sapele Knit","0","0","0000-00-00 00:00:00","5",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"196","24","Scandinavian Pad",NULL,"scandinavian-pad",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","interweave-scandinavian-pad-small.jpg","interweave-scandinavian-pad-large.jpg",,,"Scandinavian Pad","Scandinavian Pad","Scandinavian Pad","0","0","0000-00-00 00:00:00","7",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"197","24","Woven Chic",NULL,"woven-chic",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","interweave-woven-chic-small.jpg","interweave-woven-chic-large.jpg",,,"Woven Chic","Woven Chic","Woven Chic","0","0","0000-00-00 00:00:00","6",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"198","25","Cheddar Grey Crown",NULL,"cheddar-grey-crown",,,"8ft. x 4ft.",,,"F875","0",,"0","0000-00-00","0000-00-00","0","1741618119-Cheddar-Grey-Crown-F875.jpg","1379341960-Cheddar-Grey-Crown-F875.jpg",,,"Cheddar Grey Crown","Cheddar Grey Crown","Cheddar Grey Crown","0","1","0000-00-00 00:00:00","37",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"199","25","Midnight Grey",NULL,"midnight-grey",,,"8ft. x 4ft.",,,"F871","0",,"0","0000-00-00","0000-00-00","0","1822440843-Midnight-Grey-F871.jpg","1030247294-Midnight-Grey-F871.jpg",,,"Midnight Grey","Midnight Grey","Midnight Grey","0","1","0000-00-00 00:00:00","35",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"200","25","Parmesan Grey Crown",NULL,"parmesan-grey-crown",,,"8ft. x 4ft.",,,"F876","0",,"0","0000-00-00","0000-00-00","0","1366682141-Parmesan-Grey-Crown-F876.jpg","1682924785-Parmesan-Grey-Crown-F876.jpg",,,"Parmesan Grey Crown","Parmesan Grey Crown","Parmesan Grey Crown","0","1","0000-00-00 00:00:00","38",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"201","25","Steel Grey Crown",NULL,"steel-grey-crown",,,"8ft. x 4ft.",,,"F877","0",,"0","0000-00-00","0000-00-00","0","335170897-Steel-Grey-Crown-F877.jpg","1531296221-Steel-Grey-Crown-F877.jpg",,,"Steel Grey Crown","Steel Grey Crown","Steel Grey Crown","0","1","0000-00-00 00:00:00","36",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"202","25","Striped Grey",NULL,"striped-grey",,,"8ft. x 4ft.",,,"F874","0",,"0","0000-00-00","0000-00-00","0","233980361-Striped-Grey-F874.jpg","539199217-Striped-Grey-F874.jpg",,,"Striped Grey","Striped Grey","Striped Grey","0","1","0000-00-00 00:00:00","32",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"203","25","Twilight Grey",NULL,"twilight-grey",,,"8ft. x 4ft.",,,"F870","0",,"0","0000-00-00","0000-00-00","0","864128363-Twilight-Grey-F870.jpg","1240964243-Twilight-Grey-F870.jpg",,,"Twilight Grey","Twilight Grey","Twilight Grey","0","1","0000-00-00 00:00:00","34",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"204","25","Vintage Grey",NULL,"vintage-grey",,,"8ft. x 4ft.",,,"F872","0",,"0","0000-00-00","0000-00-00","0","46354198-Vintage-Grey-F872.jpg","852079108-Vintage-Grey-F872.jpg",,,"Vintage Grey","Vintage Grey","Vintage Grey","0","1","0000-00-00 00:00:00","33",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"205","26","Contoured Lourpreto",NULL,"contoured-louro-preto",,,"8ft. x 4ft.",,,"F879","0",,"0","0000-00-00","0000-00-00","0","534171447-Contoured-Louro-Preto-F879.jpg","1098902966-Contoured-Louro-Preto-F879.jpg",,,"Contoured Louro Preto","Contoured Louro Preto","Contoured Louro Preto","0","1","0000-00-00 00:00:00","29",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"206","26","Contoured Salmon Rosewood",NULL,"contoured-salmon-rosewood",,,"8ft. x 4ft.",,,"F900","0",,"0","0000-00-00","0000-00-00","0","920235080-Contoured-Salmon-Rosewood-F900.jpg","350173237-Contoured-Salmon-Rosewood-F900.jpg",,,"Contoured Salmon Rosewood","Contoured Salmon Rosewood","Contoured Salmon Rosewood","0","1","0000-00-00 00:00:00","28",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"207","26","Mocha Waves",NULL,"mocha-waves",,,"8ft. x 4ft.",,,"F973","0",,"0","0000-00-00","0000-00-00","0","2023365128-Mocha-Waves-F973.jpg","612562122-Mocha-Waves-F973.jpg",,,"Mocha Waves","Mocha Waves","Mocha Waves","0","1","0000-00-00 00:00:00","25",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"208","26","Rippled Birch",NULL,"rippled-birch",,,"8ft. x 4ft.",,,"F890","0",,"0","0000-00-00","0000-00-00","0","1140928096-Rippled-Birch-F890.jpg","1058298172-Rippled-Birch-F890.jpg",,,"Rippled Birch","Rippled Birch","Rippled Birch","0","1","0000-00-00 00:00:00","27",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"209","33","Roasted Caramel",NULL,"roasted-caramel",,,"8ft. x 4ft.",,,"F982","0",,"0","0000-00-00","0000-00-00","0","1487209671-Roasted-Caramel.jpg","1435687842-Roasted-Caramel.jpg",,,"Roasted Caramel","Roasted Caramel","Roasted Caramel","0","0","0000-00-00 00:00:00","26",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"210","26","Salmon Rosewood Crown",NULL,"salmon-rosewood-crown",,,"8ft. x 4ft.",,,"F889","0",,"0","0000-00-00","0000-00-00","0","357572767-Salmon-Rose-Wood-Crown-F889.jpg","588403411-Salmon-Rose-Wood-Crown-F889.jpg",,,"Salmon Rosewood Crown","Salmon Rosewood Crown","Salmon Rosewood Crown","0","1","0000-00-00 00:00:00","31",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"211","26","White Ebony Creme",NULL,"white-ebony-cr?me",,,"8ft. x 4ft.",,,"F884","0",,"0","0000-00-00","0000-00-00","0","1391957773-White-Ebony-Creme-F884.jpg","933916989-White-Ebony-Creme-F884.jpg",,,"White Ebony Cr?me","White Ebony Cr?me","White Ebony Cr?me","0","1","0000-00-00 00:00:00","30",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"212","27","Antique Oak Veins",NULL,"antique-oak-veins",,,"8ft. x 4ft.",,,"F860","0",,"0","0000-00-00","0000-00-00","0","1919511628-Antique-Oak-Veins-F860.jpg","1207700869-Antique-Oak-Veins-F860.jpg",,,"Antique Oak Veins","Antique Oak Veins","Antique Oak Veins","0","0","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"213","27","Beech Trace",NULL,"beech-trace",,,"8ft. x 4ft.",,,"F710","0",,"0","0000-00-00","0000-00-00","0","763464564-Beech-Trace-F710.jpg","1134269117-Beech-Trace-F710.jpg",,,"Beech Trace","Beech Trace","Beech Trace","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"214","27","Canadian Roll",NULL,"canadian-roll",,,"8ft. x 4ft.",,,"F691","0",,"0","0000-00-00","0000-00-00","0","1550712291-Canadian-Roll-F691.jpg","619766174-Canadian-Roll-F691.jpg",,,"Canadian Roll","Canadian Roll","Canadian Roll","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"215","27","Caramel Oak Crown",NULL,"caramel-oak-crown",,,"8ft. x 4ft.",,,"F886","0",,"0","0000-00-00","0000-00-00","0","584020595-Caramel-Oak-Crown-F886.jpg","253771052-Caramel-Oak-Crown-F886.jpg",,,"Caramel Oak Crown","Caramel Oak Crown","Caramel Oak Crown","0","1","0000-00-00 00:00:00","18",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"216","27","Creamy Oak",NULL,"creamy-oak",,,"8ft. x 4ft.",,,"F881","0",,"0","0000-00-00","0000-00-00","0","1319113805-Creamy-Oak-F881.jpg","526339665-Creamy-Oak-F881.jpg",,,"Creamy Oak","Creamy Oak","Creamy Oak","0","1","0000-00-00 00:00:00","24",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"217","27","Fabrica",NULL,"fabrica",,,"8ft. x 4ft.",,,"F658","0",,"0","0000-00-00","0000-00-00","0","1522448188-Fabrica-F658.jpg","1279995627-Fabrica-F658.jpg",,,"Fabrica","Fabrica","Fabrica","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"218","34","Flaxen Wash",NULL,"flaxen-wash",,,"8ft. x 4ft.",,,"T856","0",,"0","0000-00-00","0000-00-00","0","2111295685-Flaxen-Wash-T856.jpg","1427198152-Flaxen-Wash-T856.jpg",,,"Flaxen Wash","Flaxen Wash","Flaxen Wash","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"219","27","Misty Hint",NULL,"misty-hint",,,"8ft. x 4ft.",,,"F663","0",,"0","0000-00-00","0000-00-00","0","1293840262-Misty-Hint-F663.jpg","236299122-Misty-Hint-F663.jpg",,,"Misty Hint","Misty Hint","Misty Hint","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"220","27","Mountain Stream-1",NULL,"mountain-stream-1",,,"8ft. x 4ft.",,,"F744","0",,"0","0000-00-00","0000-00-00","0","1386895410-Mountain-Stream-1-F744.jpg","1624344589-Mountain-Stream-1-F744.jpg",,,"Mountain Stream-1","Mountain Stream-1","Mountain Stream-1","0","0","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"221","27","New White Oak Quarter",NULL,"new-white-oak-quarter",,,"8ft. x 4ft.",,,"F816","0",,"0","0000-00-00","0000-00-00","0","1949885048-New-White-Oak-Quarter-F816.jpg","1229925373-New-White-Oak-Quarter-F816.jpg",,,"New White Oak Quarter","New White Oak Quarter","New White Oak Quarter","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"222","27","Pearly Oak",NULL,"pearly-oak",,,"8ft. x 4ft.",,,"F878","0",,"0","0000-00-00","0000-00-00","0","114450232-Pearly-Oak-F878.jpg","120114055-Pearly-Oak-F878.jpg",,,"Pearly Oak","Pearly Oak","Pearly Oak","0","1","0000-00-00 00:00:00","22",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"223","27","Satin Maple Crown",NULL,"satin-maple-crown",,,"8ft. x 4ft.",,,"F977","0",,"0","0000-00-00","0000-00-00","0","1515616964-Satin-Maple-Crown.jpg","1804855891-Satin-Maple-Crown.jpg",,,"Satin Maple Crown","Satin Maple Crown","Satin Maple Crown","0","1","0000-00-00 00:00:00","21",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"224","27","Smoky Trail",NULL,"smoky-trail",,,"8ft. x 4ft.",,,"F713","0",,"0","0000-00-00","0000-00-00","0","515194414-Smoky-Trail-F713.jpg","915192942-Smoky-Trail-F713.jpg",,,"Smoky Trail","Smoky Trail","Smoky Trail","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"225","27","Soft Frail",NULL,"soft-frail",,,"8ft. x 4ft.",,,"F614","0",,"0","0000-00-00","0000-00-00","0","1724787065-Soft-Frail-F614.jpg","313594107-Soft-Frail-F614.jpg",,,"Soft Frail","Soft Frail","Soft Frail","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"226","33","Streaked Ash",NULL,"streaked-ash",,,"8ft. x 4ft.",,,"F885","0",,"0","0000-00-00","0000-00-00","0","948216834-Streaked-Ash-F885.jpg","2122343683-Streaked-Ash-F885.jpg",,,"Streaked Ash","Streaked Ash","Streaked Ash","0","0","0000-00-00 00:00:00","19",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"227","27","Striped Ash",NULL,"striped-ash",,,"8ft. x 4ft.",,,"F971","0",,"0","0000-00-00","0000-00-00","0","1017450999-Striped-Ash-F971.jpg","535355925-Striped-Ash-F971.jpg",,,"Striped Ash","Striped Ash","Striped Ash","0","1","0000-00-00 00:00:00","20",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"228","27","Wavy Oak",NULL,"wavy-oak",,,"8ft. x 4ft.",,,"F869","0",,"0","0000-00-00","0000-00-00","0","221198502-Wavy-Oak-F869.jpg","2101439625-Wavy-Oak-F869.jpg",,,"Wavy Oak","Wavy Oak","Wavy Oak","0","1","0000-00-00 00:00:00","23",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"229","27","White Beech Jingle",NULL,"white-beech-jingle",,,"8ft. x 4ft.",,,"F626","0",,"0","0000-00-00","0000-00-00","0","1723140071-White-Beech-Jingle-F626.jpg","774822829-White-Beech-Jingle-F626.jpg",,,"White Beech Jingle","White Beech Jingle","White Beech Jingle","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"230","27","White Oak Swish",NULL,"white-oak-swish",,,"8ft. x 4ft.",,,"F673","0",,"0","0000-00-00","0000-00-00","0","890436996-White-Oak-Swish-F673.jpg","36242833-White-Oak-Swish-F673.jpg",,,"White Oak Swish","White Oak Swish","White Oak Swish","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"231","27","White Oak Thud Crown",NULL,"white-oak-thud-crown",,,"8ft. x 4ft.",,,"F612","0",,"0","0000-00-00","0000-00-00","0","1631601879-White-Oak-Thud-Crown-F612.jpg","2037271922-White-Oak-Thud-Crown-F612.jpg",,,"White Oak Thud Crown","White Oak Thud Crown","White Oak Thud Crown","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"232","28","African Teak",NULL,"african-teak",,,"8ft. x 4ft.",,,"F828","0",,"0","0000-00-00","0000-00-00","0","1924186762-African-Teak-F828.jpg","681321824-African-Teak-F828.jpg",,,"African Teak","African Teak","African Teak","0","0","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"233","34","Almond Teak",NULL,"almond-teak",,,"8ft. x 4ft.",,,"F853","0",,"0","0000-00-00","0000-00-00","0","1880259822-Almond-Teak-F853.jpg","1960092698-Almond-Teak-F853.jpg",,,"Almond Teak","Almond Teak","Almond Teak","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"234","28","Blended Tan",NULL,"blended-tan",,,"8ft. x 4ft.",,,"F610","0",,"0","0000-00-00","0000-00-00","0","1165818645-Blended-Tan-F610.jpg","1304554858-Blended-Tan-F610.jpg",,,"Blended Tan","Blended Tan","Blended Tan","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"235","34","Blonde Streaks",NULL,"blonde-streaks",,,"8ft. x 4ft.",,,"T861","0",,"0","0000-00-00","0000-00-00","0","458182860-Blonde-Streaks-T861.jpg","10071171-Blonde-Streaks-T861.jpg",,,"Blonde Streaks","Blonde Streaks","Blonde Streaks","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"236","34","Bronzed Stains",NULL,"bronzed-stains",,,"8ft. x 4ft.",,,"T851","0",,"0","0000-00-00","0000-00-00","0","565943875-Bronzed-Stains-T851.jpg","649421718-Bronzed-Stains-T851.jpg",,,"Bronzed Stains","Bronzed Stains","Bronzed Stains","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"237","28","Brush Wood",NULL,"brush-wood",,,"8ft. x 4ft.",,,"F714","0",,"0","0000-00-00","0000-00-00","0","1169634067-Brush-Wood-F714.jpg","479935629-Brush-Wood-F714.jpg",,,"Brush Wood","Brush Wood","Brush Wood","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"238","28","Burma Bend",NULL,"burma-bend",,,"8ft. x 4ft.",,,"F670","0",,"0","0000-00-00","0000-00-00","0","1783602957-Burma-Bend-F670.jpg","594691674-Burma-Bend-F670.jpg",,,"Burma Bend","Burma Bend","Burma Bend","0","0","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"239","34","Burma Teak Crown GL",NULL,"burma-teak-crown-gl",,,"8ft. x 4ft.",,,"F820","0",,"0","0000-00-00","0000-00-00","0","237185962-Burma-Teak-Crown-GL-F820.jpg","673508622-Burma-Teak-Crown-GL-F820.jpg",,,"Burma Teak Crown GL","Burma Teak Crown GL","Burma Teak Crown GL","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"240","34","Cappuccino Streaks",NULL,"cappuccino-streaks",,,"8ft. x 4ft.",,,"F848","0",,"0","0000-00-00","0000-00-00","0","105506994-Cappuccino-Streaks-F848.jpg","229019774-Cappuccino-Streaks-F848.jpg",,,"Cappuccino Streaks","Cappuccino Streaks","Cappuccino Streaks","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
